dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,clas_ccdgo,setr_ccdgo,setr_ccnct,secr_ccdgo,secr_ccnct,zu_ccdgo,zu_cdivi,zu_cnmbre,zu_ccnct,zu_narea,zu_naltd,zu_nano,shape_Leng,shape_Area,AUrban,CZ_mean
"05","197","05197","1","000","051971000","00","05197100000","000","05197000",COCORNÁ,"05197100000000",811956.53610799997,1294.00000000000,2024,0.04721362089,0.00006629997,811530.9957000000,1295.02620736348
"05","206","05206","1","000","052061000","00","05206100000","000","05206000",CONCEPCIÓN,"05206100000000",608190.76056700002,1865.00000000000,2024,0.05999697211,0.00004969005,607899.7997000000,1845.79729546441
"05","234","05234","1","000","052341000","00","05234100000","000","05234000",DABEIBA,"05234100000000",2488900.70532000018,430.00000000000,2024,0.08452529459,0.00020338433,2489332.0850000000,447.694993311045
"05","237","05237","1","000","052371000","00","05237100000","000","05237000",DONMATÍAS,"05237100000000",1091990.17237000004,2173.00000000000,2024,0.07502584958,0.00008922368,1091563.5740000000,2173.31274227696
"05","240","05240","1","000","052401000","00","05240100000","000","05240000",EBÉJICO,"05240100000000",279575.59166899999,1180.00000000000,2024,0.04602459277,0.00002282865,279534.8735000000,1176.64229561942
"05","885","05885","1","000","058851000","00","05885100000","000","05885000",YALÍ,"05885100000000",561978.26493599999,1212.00000000000,2024,0.10068661018,0.00004595095,561555.7215000000,1223.9187298943
"05","250","05250","1","000","052501000","00","05250100000","000","05250000",EL BAGRE,"05250100000000",11035839.90469999984,75.00000000000,2024,0.14617035618,0.00090414827,11027210.8699999992,65.485456333263
"05","264","05264","1","000","052641000","00","05264100000","000","05264000",ENTRERRÍOS,"05264100000000",1053034.72726000007,2313.00000000000,2024,0.07490595164,0.00008604526,1052708.8840000001,2299.84386918676
"05","266","05266","1","000","052661000","00","05266100000","000","05266000",ENVIGADO,"05266100000000",13699719.32750000060,1675.00000000000,2024,0.24739799076,0.00111851415,13696085.7599999998,1630.21216405217
"05","284","05284","1","000","052841000","00","05284100000","000","05284000",FRONTINO,"05284100000000",3078422.80651000002,1335.00000000000,2024,0.12553552877,0.00025148524,3078698.4500000002,1350.7037789481
"05","282","05282","1","000","052821000","00","05282100000","000","05282000",FREDONIA,"05282100000000",2159806.49668999994,1800.00000000000,2024,0.11274501392,0.00017624624,2159367.5150000001,1817.47389993107
"05","306","05306","1","000","053061000","00","05306100000","000","05306000",GIRALDO,"05306100000000",503311.39226499997,1977.00000000000,2024,0.03741621954,0.00004111782,503298.0822000000,1983.23245442708
"05","364","05364","1","000","053641000","00","05364100000","000","05364000",JARDÍN,"05364100000000",1400916.33761999989,1765.00000000000,2024,0.05978317840,0.00011423713,1400766.0379999999,1766.46046771425
"05","310","05310","1","000","053101000","00","05310100000","000","05310000",GÓMEZ PLATA,"05310100000000",1054205.66228999989,1831.00000000000,2024,0.10755616485,0.00008618090,1053674.1210000000,1820.42245205966
"05","313","05313","1","000","053131000","00","05313100000","000","05313000",GRANADA,"05313100000000",594398.53415099997,2084.00000000000,2024,0.04284257883,0.00004854286,594086.4081000000,2078.93832484654
"05","321","05321","1","000","053211000","00","05321100000","000","05321000",GUATAPÉ,"05321100000000",697106.47257500002,1890.00000000000,2024,0.10083648045,0.00005694105,696729.0441000002,1897.16662296248
"05","315","05315","1","000","053151000","00","05315100000","000","05315000",GUADALUPE,"05315100000000",409353.02928000002,1866.00000000000,2024,0.04211192783,0.00003347286,409151.6777000000,1865.22628719249
"05","318","05318","1","000","053181000","00","05318100000","000","05318000",GUARNE,"05318100000000",1730428.70978999999,2168.00000000000,2024,0.11523214406,0.00014132734,1729809.7870000000,2147.4568352159
"05","347","05347","1","000","053471000","00","05347100000","000","05347000",HELICONIA,"05347100000000",721134.79088400002,1457.00000000000,2024,0.08509740911,0.00005887285,721013.9669999999,1436.22728450124
"05","353","05353","1","000","053531000","00","05353100000","000","05353000",HISPANIA,"05353100000000",683889.91908200004,950.00000000000,2024,0.04456416844,0.00005578135,683855.0731000000,960.20760215201
"05","361","05361","1","000","053611000","00","05361100000","000","05361000",ITUANGO,"05361100000000",936768.51942499995,1614.00000000000,2024,0.07679990056,0.00007662211,936626.2312000000,1590.39512634277
"05","368","05368","1","000","053681000","00","05368100000","000","05368000",JERICÓ,"05368100000000",1491308.98090000008,1978.00000000000,2024,0.09973529383,0.00012165211,1491114.7720000001,1967.07785365513
"05","376","05376","1","000","053761000","00","05376100000","000","05376000",LA CEJA,"05376100000000",4029725.54273999995,2150.00000000000,2024,0.13293264231,0.00032896776,4028256.8870000001,2143.11979510769
"05","390","05390","1","000","053901000","00","05390100000","000","05390000",LA PINTADA,"05390100000000",1584406.58220999991,640.00000000000,2024,0.09946123985,0.00012925883,1584016.2160000000,593.014707150667
"05","400","05400","1","000","054001000","00","05400100000","000","05400000",LA UNIÓN,"05400100000000",927491.18966999999,2477.00000000000,2024,0.07456625999,0.00007571281,927111.7956000000,2474.76884765625
"05","411","05411","1","000","054111000","00","05411100000","000","05411000",LIBORINA,"05411100000000",337696.89229900000,712.00000000000,2024,0.03424632454,0.00002759202,337657.2511000000,698.860574861852
"05","467","05467","1","000","054671000","00","05467100000","000","05467000",MONTEBELLO,"05467100000000",412071.01766000001,2346.00000000000,2024,0.03591109475,0.00003363194,411946.3387000000,2336.89488500478
"05","475","05475","1","000","054751000","00","05475100000","000","05475000",MURINDÓ,"05475100000000",684748.89746000001,7.00000000000,2024,0.05298957108,0.00005590664,685116.2627000000,8.51103060758567
"05","480","05480","1","000","054801000","00","05480100000","000","05480000",MUTATÁ,"05480100000000",646645.81631300005,140.00000000000,2024,0.04041457361,0.00005285656,646830.1261000000,131.729301251863
"05","483","05483","1","000","054831000","00","05483100000","000","05483000",NARIÑO,"05483100000000",805483.42552199995,1641.00000000000,2024,0.05060196860,0.00006572070,805057.8099000000,1672.94982253864
"05","501","05501","1","000","055011000","00","05501100000","000","05501000",OLAYA,"05501100000000",50812.58493020000,490.00000000000,2024,0.01472187463,0.00000415130,50806.6006200000,499.505554199219
"05","490","05490","1","000","054901000","00","05490100000","000","05490000",NECOCLÍ,"05490100000000",2835567.91342000011,8.00000000000,2024,0.15180392157,0.00023230329,2836991.5920000002,8.695441667574
"05","495","05495","1","000","054951000","00","05495100000","000","05495000",NECHÍ,"05495100000000",1598111.66238999995,31.00000000000,2024,0.06209857646,0.00013108434,1596835.5740000000,35.8372006265741
"05","541","05541","1","000","055411000","00","05541100000","000","05541000",PEÑOL,"05541100000000",1203956.13614000008,1966.00000000000,2024,0.06228341421,0.00009833362,1203369.3610000000,1963.11040534173
"05","543","05543","1","000","055431000","00","05543100000","000","05543000",PEQUE,"05543100000000",514792.74603300000,1195.00000000000,2024,0.04344626462,0.00004208704,514763.9362000000,1177.39436073909
"05","585","05585","1","000","055851000","00","05585100000","000","05585000",PUERTO NARE,"05585100000000",874091.22958299995,1809.00000000000,2024,0.04181929122,0.00007141122,873288.7644000000,131.933422126392
"05","591","05591","1","000","055911000","00","05591100000","000","05591000",PUERTO TRIUNFO,"05591100000000",472443.48594699998,150.00000000000,2024,0.05341546703,0.00003857501,472028.0944000000,154.578468754606
"05","604","05604","1","000","056041000","00","05604100000","000","05604000",REMEDIOS,"05604100000000",3052426.84573999979,671.00000000000,2024,0.12204139033,0.00024978081,3049846.0140000000,697.712038172985
"05","631","05631","1","000","056311000","00","05631100000","000","05631000",SABANETA,"05631100000000",5065028.56006000005,1550.00000000000,2024,0.14781284868,0.00041350903,5063795.8490000004,1623.14393983683
"05","628","05628","1","000","056281000","00","05628100000","000","05628000",SABANALARGA,"05628100000000",587069.70488500001,845.00000000000,2024,0.04250000788,0.00004798392,587001.6207000000,843.138804876982
"05","642","05642","1","000","056421000","00","05642100000","000","05642000",SALGAR,"05642100000000",683684.06082300004,1280.00000000000,2024,0.08227858617,0.00005577624,683680.0296000000,1283.05818436785
"05","647","05647","1","000","056471000","00","05647100000","000","05647000",SAN ANDRÉS DE CUERQUÍA,"05647100000000",748602.05600800004,1439.00000000000,2024,0.05523557015,0.00006120386,748445.5665000000,1454.20477988503
"05","649","05649","1","000","056491000","00","05649100000","000","05649000",SAN CARLOS,"05649100000000",2211054.71738999989,983.00000000000,2024,0.11239115220,0.00018060719,2209609.6579999998,976.547677210135
"05","652","05652","1","000","056521000","00","05652100000","000","05652000",SAN FRANCISCO,"05652100000000",214673.63491100000,1281.00000000000,2024,0.03713210281,0.00001752706,214549.4272000000,1270.50930551382
"05","656","05656","1","000","056561000","00","05656100000","000","05656000",SAN JERÓNIMO,"05656100000000",4988380.75255000032,780.00000000000,2024,0.17650592049,0.00040743581,4987522.1930000000,746.685685647501
"05","658","05658","1","000","056581000","00","05658100000","000","05658000",SAN JOSÉ DE LA MONTAÑA,"05658100000000",367830.92812599998,2603.00000000000,2024,0.03053069448,0.00003006858,367756.2887000000,2577.670177371
"05","659","05659","1","000","056591000","00","05659100000","000","05659000",SAN JUAN DE URABÁ,"05659100000000",1093764.26725000003,15.00000000000,2024,0.13992564457,0.00008971737,1094126.2139999999,16.9987711175796
"05","660","05660","1","000","056601000","00","05660100000","000","05660000",SAN LUIS,"05660100000000",516176.37955100002,1075.00000000000,2024,0.07281063387,0.00004215197,515841.1557000000,1064.6714555044
"05","664","05664","1","000","056641000","00","05664100000","000","05664000",SAN PEDRO DE LOS MILAGROS,"05664100000000",2159781.50009000022,2480.00000000000,2024,0.07296145627,0.00017643695,2159169.4739999999,2472.75663715106
"05","665","05665","1","000","056651000","00","05665100000","000","05665000",SAN PEDRO DE URABÁ,"05665100000000",3337329.00999999978,141.00000000000,2024,0.15643065653,0.00027346937,3338129.3199999998,137.969196884
"05","667","05667","1","000","056671000","00","05667100000","000","05667000",SAN RAFAEL,"05667100000000",1326370.47710000002,1139.00000000000,2024,0.07596945463,0.00010836177,1325538.0800000001,1003.91285840771
"05","670","05670","1","000","056701000","00","05670100000","000","05670000",SAN ROQUE,"05670100000000",669385.46693200001,1426.00000000000,2024,0.05141952224,0.00005470774,668960.7888000000,1433.55372032752
"05","674","05674","1","000","056741000","00","05674100000","000","05674000",SAN VICENTE,"05674100000000",995551.47660000005,2160.00000000000,2024,0.07657164308,0.00008131623,995124.4836000000,2152.68394754701
"05","686","05686","1","000","056861000","00","05686100000","000","05686000",SANTA ROSA DE OSOS,"05686100000000",5374252.74340999965,2547.00000000000,2024,0.17063953965,0.00043922742,5372387.8430000003,2549.66772653477
"05","679","05679","1","000","056791000","00","05679100000","000","05679000",SANTA BÁRBARA,"05679100000000",1060361.99227999989,1800.00000000000,2024,0.09089144908,0.00008652924,1060071.9820000001,1776.42921267532
"05","690","05690","1","000","056901000","00","05690100000","000","05690000",SANTO DOMINGO,"05690100000000",537575.86924300005,1975.00000000000,2024,0.07149709278,0.00004393014,537285.9840000002,1954.78057570685
"05","736","05736","1","000","057361000","00","05736100000","000","05736000",SEGOVIA,"05736100000000",3828440.92980000004,646.00000000000,2024,0.11893927695,0.00031331491,3825211.9679999999,663.330787981539
"05","761","05761","1","000","057611000","00","05761100000","000","05761000",SOPETRÁN,"05761100000000",3954345.57451999979,760.00000000000,2024,0.12141527098,0.00032300518,3953716.4980000001,733.866051744073
"05","789","05789","1","000","057891000","00","05789100000","000","05789000",TÁMESIS,"05789100000000",1240814.70527000003,1638.00000000000,2024,0.06377662552,0.00010120397,1240596.1380000000,1624.80195553202
"05","790","05790","1","000","057901000","00","05790100000","000","05790000",TARAZÁ,"05790100000000",1900105.81634999998,125.00000000000,2024,0.10405321590,0.00015560865,1899363.4660000000,117.578421359592
"05","792","05792","1","000","057921000","00","05792100000","000","05792000",TARSO,"05792100000000",413327.93871900003,1235.00000000000,2024,0.04893046272,0.00003371989,413284.0882000000,1342.61038985907
"05","809","05809","1","000","058091000","00","05809100000","000","05809000",TITIRIBÍ,"05809100000000",479443.02489399997,1550.00000000000,2024,0.05775471440,0.00003912869,479381.8910000000,1530.63520507812
"05","842","05842","1","000","058421000","00","05842100000","000","05842000",URAMITA,"05842100000000",305965.50516200002,702.00000000000,2024,0.07432156472,0.00002500012,306001.1251000000,668.075931324678
"05","847","05847","1","000","058471000","00","05847100000","000","05847000",URRAO,"05847100000000",2342883.76902000001,1865.00000000000,2024,0.13248641155,0.00019122459,2343105.7829999998,1844.23720146628
"05","854","05854","1","000","058541000","00","05854100000","000","05854000",VALDIVIA,"05854100000000",426303.07415499998,1100.00000000000,2024,0.05529339632,0.00003487903,426148.0050000000,1084.9464584662
"05","856","05856","1","000","058561000","00","05856100000","000","05856000",VALPARAÍSO,"05856100000000",672161.55961999996,1360.00000000000,2024,0.04337064642,0.00005482334,672003.6944000000,1359.42186881922
"05","858","05858","1","000","058581000","00","05858100000","000","05858000",VEGACHÍ,"05858100000000",1076892.85883000004,997.00000000000,2024,0.07611710905,0.00008807242,1076053.7840000000,974.54087305069
"05","873","05873","1","000","058731000","00","05873100000","000","05873000",VIGÍA DEL FUERTE,"05873100000000",655071.07889899996,13.00000000000,2024,0.03674491532,0.00005343423,655458.4661000000,13.1706355794271
"05","861","05861","1","000","058611000","00","05861100000","000","05861000",VENECIA,"05861100000000",1286615.21475999989,1326.00000000000,2024,0.06790675634,0.00010499194,1286404.3910000001,1314.52440999349
