MpCodigo,MpNombre,MpArea,MpNorma,MpCategor,MpAltitud,Restriccio,Depto,ATotal,AUrban,ARural,CZTotal,CZUrban,CZRural,dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,clas_ccdgo,setr_ccdgo,setr_ccnct,secr_ccdgo,secr_ccnct,zu_ccdgo,zu_cdivi,zu_cnmbre,zu_ccnct,zu_narea,zu_naltd,zu_nano,shape_Leng,shape_Area,AUrban_2,CZ__mean
"52323",Gualmatán,29.99411539770,,1,2900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,29994115.3900000006,750198.7658000002,29243916.6200000010,3018.1121030000,2911.5539490000,3018.1121030000,,,,,,,,,,,,,,,,,,,3020.70726958799
"52585",Pupiales,129.80373907500,,1,2900,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,129803739.0000000000,1580765.0640000000,128222973.9000000060,3068.1448070000,2966.0360380000,3068.1448070000,,,,,,,,,,,,,,,,,,,3069.38253050875
"18785",Solita,476.83005807400,Ordenanza No. 28 de 1996,1,200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,476830058.0000000000,1108328.8200000001,475721729.1000000238,219.4169809000,210.5101961000,219.4169809000,,,,,,,,,,,,,,,,,,,219.437962176321
"52352",Iles,80.63770248610,,1,2950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,80637702.4800000042,375149.8947000000,80262552.5600000024,2793.7091390000,2985.6114240000,2793.7091390000,,,,,,,,,,,,,,,,,,,2792.82631130184
"52317",Guachucal,155.85048913800,,1,3087,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,155850489.0000000000,666369.4083000000,155184119.5000000000,3224.1766070000,3095.7831320000,3224.1766070000,,,,,,,,,,,,,,,,,,,3224.73870688946
"52287",Funes,395.11901158700,,1,2350,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,395119011.5000000000,840681.3969000002,394278330.1000000238,2861.1680030000,2284.8531790000,2861.1680030000,,,,,,,,,,,,,,,,,,,2862.39759524062
"86571",Puerto Guzmán,4576.40236659000,Ordenanza No. 013 de 1992,1,306,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Putumayo,4576402366.0000000000,797717.5248000000,4575604648.0000000000,243.2466041000,273.9245910000,243.2466041000,,,,,,,,,,,,,,,,,,,243.241441804131
"52506",Ospina,64.91170941300,,1,2830,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,64911709.3900000006,540110.1409000000,64371599.2400000021,2875.9412340000,2857.1901890000,2875.9412340000,,,,,,,,,,,,,,,,,,,2876.09620193404
"86885",Villagarzón,1397.69206317000,Decreto No. 0574 de 1977,1,426,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Putumayo,1397692063.0000000000,2448387.1830000002,1395243675.0000000000,925.7019883000,422.0815594000,925.7019883000,,,,,,,,,,,,,,,,,,,926.596172221817
"52720",Sapuyes,115.68031993300,,1,3014,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,115680319.9000000060,474543.6227000000,115205776.2000000030,3166.2210870000,2996.3358790000,3166.2210870000,,,,,,,,,,,,,,,,,,,3166.91843002801
"52354",Imués,81.79211570040,,1,2600,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,81792115.7000000030,342127.4302000000,81449988.2600000054,2439.2920620000,2577.5790490000,2439.2920620000,,,,,,,,,,,,,,,,,,,2438.67952741306
"18205",Curillo,399.27721922500,,1,232,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,399277219.1000000238,773216.4860000000,398504002.6000000238,234.2852751000,227.2313355000,234.2852751000,,,,,,,,,,,,,,,,,,,234.299211559501
"18756",Solano,42233.42854970000,Ordenanza No. 03 de 1985,1,200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,42233428549.0000000000,458286.9034000000,42232970262.0000000000,218.2070732000,200.4447888000,218.2070732000,,,,,,,,,,,,,,,,,,,218.207267108701
"52885",Yacuanquer,102.83491954100,,1,2650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,102834919.5000000000,605157.1189000000,102229762.2000000030,2500.5944690000,2701.8669570000,2500.5944690000,,,,,,,,,,,,,,,,,,,2499.41140798065
"86760",Santiago,342.16073805300,Decreto No. 2830 de 1989,1,2125,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Putumayo,342160738.0000000000,800816.6905000000,341359921.3000000119,2675.3503480000,2110.6226230000,2675.3503480000,,,,,,,,,,,,,,,,,,,2676.74011561532
"52788",Tangua,218.18721976000,,1,2403,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,218187219.5000000000,754714.4362000000,217432505.0000000000,3053.6923080000,2422.1039920000,3053.6923080000,,,,,,,,,,,,,,,,,,,3055.88662191883
"52320",Guaitarilla,116.86133858600,,1,2650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,116861338.5000000000,1191041.3450000000,115670297.0000000000,2469.7809630000,2638.4518130000,2469.7809630000,,,,,,,,,,,,,,,,,,,2468.00271270886
"52207",Consacá,119.47078242100,,1,1675,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,119470782.4000000060,561015.2483000000,118909767.0000000000,2290.2364290000,1659.3042450000,2290.2364290000,,,,,,,,,,,,,,,,,,,2293.24260389795
"86755",San Francisco,407.59611114900,Decreto No. 2830 de 1989,1,2173,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Putumayo,407596111.1000000238,740313.9259000000,406855797.1000000238,2370.7137250000,2165.2343940000,2370.7137250000,,,,,,,,,,,,,,,,,,,2371.08604163128
"52838",Túquerres,216.51509709500,,1,3051,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,216515097.0000000000,3882020.2200000002,212633076.5000000000,2985.1619100000,3029.2772940000,2985.1619100000,,,,,,,,,,,,,,,,,,,2984.35472593455
"86219",Colón,64.32293555090,Decreto No. 2830 de 1989,1,2100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Putumayo,64322935.5300000012,1757576.4190000000,62565359.1000000015,2492.2311970000,2094.4876230000,2492.2311970000,,,,,,,,,,,,,,,,,,,2503.40683277866
"52565",Providencia,40.00138595500,Ordenanza No. 34 de 1992,1,2300,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,40001385.9500000030,269899.8982000000,39731486.0300000012,2508.0404580000,2332.9031090000,2508.0404580000,,,,,,,,,,,,,,,,,,,2509.13766762319
"52480",Nariño,25.33619871450,Ordenanza No. 27 de 1999,1,2400,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,25336198.7100000009,337028.1197000000,24999170.5700000003,2600.7000790000,2357.1420510000,2600.7000790000,,,,,,,,,,,,,,,,,,,2603.87619657392
"52036",Ancuya,68.97811108860,,1,1375,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,68978111.0600000024,363787.5822000000,68614323.4500000030,1906.3310260000,1366.1481330000,1906.3310260000,,,,,,,,,,,,,,,,,,,1909.10570674276
"86749",Sibundoy,97.79085126540,Decreto No. 1871 de 1982,1,2137,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Putumayo,97790851.2600000054,2916130.9640000002,94874720.2900000066,2587.8373290000,2108.5723690000,2587.8373290000,,,,,,,,,,,,,,,,,,,2602.52196623498
"18860",Valparaíso,1329.92155788000,Ordenanza No. 03 de 1985,1,225,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,1329921557.0000000000,600196.9164000000,1329321360.0000000000,234.7828932000,228.1003191000,234.7828932000,,,,,,,,,,,,,,,,,,,234.785902130212
"52001",Pasto,1100.29297587000,,1,2559,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,1100292975.0000000000,25326333.5300000012,1074966641.0000000000,2980.3572240000,2580.2353910000,2980.3572240000,,,,,,,,,,,,,,,,,,,2989.82036368531
"18460",Milán,1220.12056809000,,1,207,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,1220120568.0000000000,361926.6166000000,1219758641.0000000000,227.2090432000,219.0630916000,227.2090432000,,,,,,,,,,,,,,,,,,,227.211554849237
"18029",Albania,412.82769384200,,1,270,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,412827693.8000000119,333770.3910000000,412493923.3000000119,261.6762532000,271.9012779000,261.6762532000,,,,,,,,,,,,,,,,,,,261.667773515766
"52683",Sandoná,101.71331712200,,1,1800,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,101713317.0000000000,1756308.5540000000,99957008.4300000072,1931.5788630000,1802.3485720000,1931.5788630000,,,,,,,,,,,,,,,,,,,1933.85306766709
"52435",Mallama,569.81370482400,,1,1809,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,569813704.7000000477,260595.5635000000,569553109.1000000238,2438.3955310000,1813.2469180000,2438.3955310000,,,,,,,,,,,,,,,,,,,2438.66902482081
"52381",La Florida,136.44193326800,,1,2150,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,136441933.0000000000,907957.4626000000,135533975.5000000000,2115.0109170000,2174.2093980000,2115.0109170000,,,,,,,,,,,,,,,,,,,2114.60601372939
"52110",Buesaco,636.44797160200,,1,1960,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,636447971.6000000238,1079926.0190000001,635368045.5000000000,2566.7035250000,1956.4346200000,2566.7035250000,,,,,,,,,,,,,,,,,,,2567.7167274316
"52699",Santacruz,541.27497552000,Ordenanza No. 40 de 1913,1,2500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,541274975.5000000000,211747.6285000000,541063227.7000000477,1993.7624030000,2596.9044790000,1993.7624030000,,,,,,,,,,,,,,,,,,,1993.53253975609
"86001",Mocoa,1305.26519049000,Decreto No. 0013 de 1958,1,605,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Putumayo,1305265190.0000000000,6897720.7840000000,1298367469.0000000000,1578.2916910000,650.6326604000,1578.2916910000,,,,,,,,,,,,,,,,,,,1583.23252840767
"52411",Linares,135.77191557200,,1,1450,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,135771915.5000000000,373512.5016000000,135398402.9000000060,1506.2233160000,1473.9061940000,1506.2233160000,,,,,,,,,,,,,,,,,,,1506.30937513312
"52019",Albán,38.63842487960,,1,1700,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,38638424.8500000015,421516.3150000000,38216908.5300000012,1946.3449260000,1910.4333830000,1946.3449260000,,,,,,,,,,,,,,,,,,,1946.72404640383
"52258",El Tablón,307.11094000500,,1,1025,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,307110940.0000000000,220021.6649000000,306890918.3000000119,2770.0496530000,1591.1826210000,2770.0496530000,,,,,,,,,,,,,,,,,,,2770.90555142348
"52240",Chachagüí,146.39866856700,Ordenanza No. 20 de 1992,1,1961,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,146398668.5000000000,966820.4999000001,145431848.0000000000,1885.9169400000,1970.8673690000,1885.9169400000,,,,,,,,,,,,,,,,,,,1885.34085303638
"52051",Arboleda,60.23237842430,,1,2000,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,60232378.4200000018,263640.0415000000,59968738.3500000015,1896.9241870000,2183.8552550000,1896.9241870000,,,,,,,,,,,,,,,,,,,1895.60912077135
"52260",El Tambo,246.54730632100,,1,2200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,246547306.3000000119,1026686.9040000000,245520619.3000000119,1792.9233670000,2200.6221760000,1792.9233670000,,,,,,,,,,,,,,,,,,,1791.15578372692
"18150",Cartagena Del Chairá,12771.38667110000,Ordenanza No. 03 de 1985,1,242,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,12771386671.0000000000,2369580.5940000000,12769017090.0000000000,224.3199905000,218.8681619000,224.3199905000,,,,,,,,,,,,,,,,,,,224.321003857433
"52685",San Bernardo,65.21026401640,Ordenanza No. 023 de 1992,1,2100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,65210264.0000000000,262527.3477000000,64947736.6400000006,2522.7139530000,1952.3643750000,2522.7139530000,,,,,,,,,,,,,,,,,,,2525.04713379937
"18479",Morelia,462.39668395800,Ordenanza No. 03 de 1985,1,258,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,462396683.8000000119,377826.3966000000,462018857.3000000715,269.6873075000,258.0523667000,269.6873075000,,,,,,,,,,,,,,,,,,,269.696782963135
"18610",San José Del Fragua,1310.24886369000,,1,365,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,1310248863.0000000000,576700.0845000000,1309672162.0000000000,940.8377237000,379.0758923000,940.8377237000,,,,,,,,,,,,,,,,,,,941.091006116626
"19533",Piamonte,1104.95719443000,Ordenanza No. 24 de 1996,1,306,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cauca,1104957194.0000000000,643856.9678000000,1104313337.0000000000,765.9461726000,303.6700087000,765.9461726000,,,,,,,,,,,,,,,,,,,766.225703597783
"52694",San Pedro De Cartago,55.68932308920,Ordenanza No. 25 de 1989,1,1750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,55689323.0700000003,161462.7689000000,55527860.2800000012,2302.1460460000,2077.3958510000,2302.1460460000,,,,,,,,,,,,,,,,,,,2302.90896993978
"52678",Samaniego,605.72244783600,,1,1450,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,605722447.7000000477,2226964.6170000001,603495483.0000000000,1580.1069950000,1503.8563220000,1580.1069950000,,,,,,,,,,,,,,,,,,,1580.38697788556
"52254",El Peñol,121.23733344700,Ordenanza No. 36 de 1998,1,1650,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,121237333.4000000060,360405.5568000000,120876927.7000000030,1125.6668450000,1604.4045720000,1125.6668450000,,,,,,,,,,,,,,,,,,,1124.23869119218
"52083",Belén,41.87539432340,Ordenanza No. 53 de 1985,1,2450,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,41875394.3200000003,331386.2106000000,41544008.1000000015,2443.9663480000,2447.7245850000,2443.9663480000,,,,,,,,,,,,,,,,,,,2443.93450580872
"52378",La Cruz,238.99919376200,,1,2500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,238999193.5000000000,795364.1481000000,238203829.3000000119,2920.8800310000,2402.1007240000,2920.8800310000,,,,,,,,,,,,,,,,,,,2922.69159432125
"52385",La Llanada,245.28129917100,Ordenanza No. 26 de 1989,1,2300,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,245281299.0000000000,430967.3937000000,244850331.5000000000,1439.4642060000,2295.8904150000,1439.4642060000,,,,,,,,,,,,,,,,,,,1437.96228371765
"52687",San Lorenzo,249.35123267300,,1,1950,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,249351232.5000000000,293841.4448000000,249057391.0000000000,1752.4881260000,2074.5437940000,1752.4881260000,,,,,,,,,,,,,,,,,,,1752.06654403273
"52203",Colón,61.79495732510,,1,1750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,61794957.3200000003,189700.9999000000,61605256.3200000003,1981.0808280000,1918.4924030000,1981.0808280000,,,,,,,,,,,,,,,,,,,1981.27252371458
"52786",Taminango,234.80328352700,,1,1375,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,234803283.5000000000,368344.7044000000,234434938.5000000000,1104.5455170000,1540.1937250000,1104.5455170000,,,,,,,,,,,,,,,,,,,1103.87558370455
"52399",La Unión,142.26366762800,,1,1727,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,142263667.5000000000,1332153.7430000000,140931513.5000000000,1566.1031770000,1758.5290180000,1566.1031770000,,,,,,,,,,,,,,,,,,,1564.26531018885
"52693",San Pablo,111.93413521600,,1,1750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,111934135.2000000030,862117.2878000000,111072017.9000000060,2300.0038180000,1701.2749600000,2300.0038180000,,,,,,,,,,,,,,,,,,,2304.71931086742
"97161",Carurú,6349.02552019000,Ordenanza No. 03 de 1993,1,200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Vaupés,6349025520.0000000000,884364.9368000000,6348141155.0000000000,235.0773815000,200.5249264000,235.0773815000,,,,,,,,,,,,,,,,,,,235.082541081051
"19290",Florencia,56.69489360930,Ordenanza No. 01 de 1993,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cauca,56694893.6000000015,128586.4921000000,56566307.1000000015,1609.1939560000,1591.1120910000,1609.1939560000,,,,,,,,,,,,,,,,,,,1609.23781105632
"18094",Belén De Los Andaquíes,1191.55051045000,Decreto No. 0963 de 1950,1,313,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,1191550510.0000000000,932977.5088000000,1190617532.0000000000,792.5975068000,308.3766525000,792.5975068000,,,,,,,,,,,,,,,,,,,792.962785907435
"18410",Montañita,1700.23556381000,Decreto No. 83 de 1955,1,237,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,1700235563.0000000000,416573.4538000000,1699818989.0000000000,335.6762147000,241.8038657000,335.6762147000,,,,,,,,,,,,,,,,,,,335.698867134996
"41530",Palestina,196.96126112500,Ordenanza No. 02 de 1984,1,1740,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Huila,196961261.0000000000,277997.7880000000,196683263.0000000000,1963.5615860000,1535.1075550000,1963.5615860000,,,,,,,,,,,,,,,,,,,1964.15803369648
"41006",Acevedo,521.80677226600,,1,1563,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Huila,521806772.1000000238,1107518.2150000001,520699253.8000000119,1683.1257310000,1151.4919700000,1683.1257310000,,,,,,,,,,,,,,,,,,,1684.26080560841
"19701",Santa Rosa,3620.75583337000,,1,1750,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cauca,3620755833.0000000000,373332.5471000001,3620382500.0000000000,2070.4558150000,1706.6024280000,2070.4558150000,,,,,,,,,,,,,,,,,,,2070.492826695
"52418",Los Andes,957.96688570000,,1,1550,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,957966885.6000000238,658324.4496000002,957308561.1000000238,1000.5334130000,1556.3221180000,1000.5334130000,,,,,,,,,,,,,,,,,,,1000.14442875356
"52540",Policarpa,434.66529904100,Ordenanza No. 22 de 1972,1,1000,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,434665299.0000000000,270702.9845000000,434394596.0000000000,1017.3053830000,1037.1438590000,1017.3053830000,,,,,,,,,,,,,,,,,,,1017.29284470057
"52233",Cumbitara,355.55104496600,Ordenanza No. 65 de 1968,1,1675,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,355551044.8000000119,276591.2647000000,355274453.5000000000,1101.8528430000,1699.1300300000,1101.8528430000,,,,,,,,,,,,,,,,,,,1101.43419838957
"19450",Mercaderes,698.55523708800,,1,1156,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cauca,698555237.0000000000,2646055.8450000002,695909181.1000000238,934.0918026000,1165.8568870000,934.0918026000,,,,,,,,,,,,,,,,,,,933.24089034558
"19693",San Sebastián,419.24426830500,,1,2100,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cauca,419244268.3000000119,177307.2032000000,419066961.0000000000,2876.5270660000,2132.5060910000,2876.5270660000,,,,,,,,,,,,,,,,,,,2876.83122605952
"19022",Almaguer,236.85163991000,,1,2200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cauca,236851639.9000000060,358574.4892000000,236493065.4000000060,2212.8171770000,2190.2087460000,2212.8171770000,,,,,,,,,,,,,,,,,,,2212.8515720992
"52256",El Rosario,520.79198100500,,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,520791981.0000000000,286693.7356000000,520505287.1000000238,1088.2162160000,1586.8965750000,1088.2162160000,,,,,,,,,,,,,,,,,,,1087.95310833436
"95200",Miraflores,12774.76329620000,Ordenanza No. 01 de 1992,1,200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Guaviare,12774763296.0000000000,875803.9405000000,12773887492.0000000000,231.8387378000,210.6428441000,231.8387378000,,,,,,,,,,,,,,,,,,,231.840238944557
"41770",Suaza,429.62346068600,,1,1000,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Huila,429623460.6000000238,725516.8687000000,428897943.6000000238,1516.2487630000,952.3455038000,1516.2487630000,,,,,,,,,,,,,,,,,,,1517.18202462036
"41551",Pitalito,630.73167128800,,1,1271,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Huila,630731671.2000000477,11629833.9000000004,619101837.2000000477,1605.9079460000,1268.7141660000,1605.9079460000,,,,,,,,,,,,,,,,,,,1612.28012024084
"41807",Timaná,185.72167465300,,1,1011,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Huila,185721674.5000000000,994626.2622000000,184727048.0000000000,1391.0659710000,1021.1486790000,1391.0659710000,,,,,,,,,,,,,,,,,,,1393.12106805307
"41244",Elías,80.44179958770,,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Huila,80441799.5600000024,629686.6492000000,79812112.9000000060,1252.4708720000,1295.3849520000,1252.4708720000,,,,,,,,,,,,,,,,,,,1252.13542690128
"41319",Guadalupe,249.53561617100,,1,888,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Huila,249535616.0000000000,727668.5037000000,248807947.4000000060,1565.7506450000,891.3506374000,1565.7506450000,,,,,,,,,,,,,,,,,,,1567.67399395993
"19100",Bolívar,798.34678938000,,1,1700,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cauca,798346789.2000000477,847857.5035000000,797498931.6000000238,1655.1666700000,1719.8120210000,1655.1666700000,,,,,,,,,,,,,,,,,,,1655.09788923339
"52427",Magüí,1810.61067309000,,1,23,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,1810610673.0000000000,409434.7220000000,1810201238.0000000000,123.9342478000,40.5897305800,123.9342478000,,,,,,,,,,,,,,,,,,,123.953246023981
"52405",Leiva,310.69642021900,Decreto No. 030 Bis de 1978,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,310696420.1000000238,241566.9462000000,310454853.1000000238,1357.8334250000,1547.6165640000,1357.8334250000,,,,,,,,,,,,,,,,,,,1357.6865390063
"41503",Oporapa,155.82073728400,Ordenanza No. 10 de 1963,1,1069,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Huila,155820737.0000000000,636888.2402000000,155183848.5000000000,1929.3382790000,1411.6314980000,1929.3382790000,,,,,,,,,,,,,,,,,,,1931.42086037755
"19785",Sucre,135.95853989200,Ordenanza No. 09 de 1999,1,1125,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cauca,135958539.8000000119,206468.8407000000,135752070.9000000060,1540.6077970000,1115.7324370000,1540.6077970000,,,,,,,,,,,,,,,,,,,1541.2514259258
"19397",La Vega,516.34694281500,,1,2200,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cauca,516346942.8000000119,492163.1919000000,515854779.6000000238,2425.0303160000,2198.8643590000,2425.0303160000,,,,,,,,,,,,,,,,,,,2425.23688500061
"41026",Altamira,180.97547264100,,1,1027,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Huila,180975472.5000000000,674370.6844000000,180301101.8000000119,996.6057994000,1032.2112860000,996.6057994000,,,,,,,,,,,,,,,,,,,996.475797000653
"95015",Calamar,13510.30760060000,Ordenanza No. 01 de 1992,1,233,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Guaviare,13510307600.0000000000,1043301.6430000000,13509264298.0000000000,272.1645894000,221.0148139000,272.1645894000,,,,,,,,,,,,,,,,,,,272.168529608959
"41668",San Agustín,1390.85048612000,Ordenanza No. 24 de 1926,1,1627,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Huila,1390850486.0000000000,2142630.9750000001,1388707855.0000000000,2584.8318730000,1638.8184100000,2584.8318730000,,,,,,,,,,,,,,,,,,,2586.29538833654
"18001",Florencia,2546.94239385000,Decreto No. 0642 de 1912,1,266,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Caquetá,2546942393.0000000000,21368799.1200000010,2525573593.0000000000,1102.5578190000,301.4026299000,1102.5578190000,,,,,,,,,,,,,,,,,,,1109.37417723874
"19075",Balboa,413.55223731300,Ordenanza No. 01 de 1967,1,1500,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Cauca,413552237.3000000119,755856.7699000000,412796380.5000000000,1598.5254160000,1605.9749450000,1598.5254160000,,,,,,,,,,,,,,,,,,,1598.51149110194
"41791",Tarqui,362.79091729500,,1,840,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Huila,362790917.1000000238,755316.0129000000,362035601.0000000000,1399.3660100000,832.5026427000,1399.3660100000,,,,,,,,,,,,,,,,,,,1400.53079793909
"52621",Roberto Payán,1460.03849900000,,1,69,“No es apropiada su aplicación para la ubicación exacta de puntos ni para el cálculo de áreas y distancias,Nariño,1460038499.0000000000,231705.1386000000,1459806793.0000000000,51.5209719400,34.3991438700,51.5209719400,,,,,,,,,,,,,,,,,,,51.5238992697316
