,DEPARTAMENTO,nombre,latitud,longitud,altitud,ThermalLevelValue
477,Magdalena,SAN ISIDRO [29060280],10.90083333,-74.22061111,25,"Cálido, T>=24°C, <=800meter"
1018,Boyacá,LA SIERRA - AUT [24025030],5.96638889,-73.16389139,2700,"Frío, 18°C>T>12°C, <=2800meter"
3625,Cauca,RODEO EL [52020050],1.88016667,-76.99161111,1400,"Templado, 24°C>T>18°C, <=1800meter"
2572,Antioquia,PALANCA [25027130],8.0,-75.16666667,45,"Cálido, T>=24°C, <=800meter"
1415,Valle del Cauca,TROJITA LA [54077010],4.0695,-77.08436111,22,"Cálido, T>=24°C, <=800meter"
2684,Norte de Santander,LIMONCITO 2 [16020310],8.06666667,-72.53333333,120,"Cálido, T>=24°C, <=800meter"
3365,Norte de Santander,PRIMAVERA LA [16010070],8.26666667,-72.45,70,"Cálido, T>=24°C, <=800meter"
385,Boyacá,BELENCITO [24035150],5.78158333,-72.89430556,2530,"Frío, 18°C>T>12°C, <=2800meter"
4464,Valle del Cauca,CENT ADMO LA UNION [26115040],4.53,-76.06,934,"Templado, 24°C>T>18°C, <=1800meter"
3257,Cesar,BELLA PAZ LA [28020300],10.35,-73.1,500,"Cálido, T>=24°C, <=800meter"
571,Magdalena,FILTRO DE AGUA [15010070],11.01666667,-74.23333333,25,"Cálido, T>=24°C, <=800meter"
3444,Magdalena,GAVILAN [29060170],10.68044444,-74.33069444,20,"Cálido, T>=24°C, <=800meter"
502,Magdalena,PALMA LA [29060210],10.96683333,-74.20469444,23,"Cálido, T>=24°C, <=800meter"
4028,Magdalena,BODEGA LA [29030700],10.71666667,-74.25,20,"Cálido, T>=24°C, <=800meter"
3884,Magdalena,CIENAGA GRANDE [15010050],11.0,-74.25,20,"Cálido, T>=24°C, <=800meter"
3443,Magdalena,CARMEN EL [29060140],10.6755,-74.20644444,25,"Cálido, T>=24°C, <=800meter"
271,Bolívar,BUENAVISTA [25027260],8.56666667,-74.55,20,"Cálido, T>=24°C, <=800meter"
1185,Huila,PUENTE MULAS  - AUT [21107020],2.56638889,-75.37427778,740,"Cálido, T>=24°C, <=800meter"
3431,Bolívar,MANTEQUEIRA [25027170],8.88333333,-74.46666667,20,"Cálido, T>=24°C, <=800meter"
3435,Magdalena,EDEN EL [29030690],10.63333333,-74.3,30,"Cálido, T>=24°C, <=800meter"
1180,RIsaralda,BOCATOMA 6-930 [26147010],5.26666667,-75.83333333,1413,"Templado, 24°C>T>18°C, <=1800meter"
4331,Bolívar,SAN ANTONIO [25027180],9.04,-74.77,17,"Cálido, T>=24°C, <=800meter"
2539,Magdalena,GUACHACA [15010300],11.25638889,-73.83666667,45,"Cálido, T>=24°C, <=800meter"
3091,Santander,LAGUNA LA [23190260],7.07972222,-73.21361111,150,"Cálido, T>=24°C, <=800meter"
3044,Santander,LIMONCITO [23190270],7.05,-73.1,820,"Templado, 24°C>T>18°C, <=1800meter"
3056,Magdalena,PUERTO RICO HACIENDA  - AUT [29067060],10.5,-74.13333333,55,"Cálido, T>=24°C, <=800meter"
2819,Santander,PALO GORDO [23190280],6.9675,-73.13305556,950,"Templado, 24°C>T>18°C, <=1800meter"
2270,Magdalena,YE LA [15015020],10.99241667,-74.21113889,20,"Cálido, T>=24°C, <=800meter"
3452,Magdalena,ZACAPA [29065010],10.58333333,-74.25,30,"Cálido, T>=24°C, <=800meter"
1059,Valle del Cauca,GRAMAS LAS [26115050],4.46666667,-76.11666667,940,"Templado, 24°C>T>18°C, <=1800meter"
1060,Valle del Cauca,HIGUERON [26110060],4.46666667,-76.11666667,915,"Templado, 24°C>T>18°C, <=1800meter"
475,Magdalena,RIO FRIO [29065040],10.9,-74.16666667,20,"Cálido, T>=24°C, <=800meter"
3376,Norte de Santander,CAMBULOS LOS [16020260],8.28333333,-72.46666667,70,"Cálido, T>=24°C, <=800meter"
3308,Santander,PICACHO EL [23190300],7.11,-72.96638889,3310,"Muy Frío, 12°C>T>6°C, <=3700meter"
1067,Vichada,LAS GAVIOTAS [34015010],4.55394444,-70.93011111,171,"Cálido, T>=24°C, <=800meter"
4021,Santander,CARRIZAL PUENTE TONA [23197100],7.23333333,-72.98333333,1375,"Templado, 24°C>T>18°C, <=1800meter"
3129,Valle del Cauca,VERGEL EL [26097040],3.88825,-76.26416944,1110,"Templado, 24°C>T>18°C, <=1800meter"
2312,Valle del Cauca,OBANDO [26100300],4.58861111,-75.96583333,986,"Templado, 24°C>T>18°C, <=1800meter"
3210,Magdalena,PADELMA [29065020],10.72111111,-74.19972222,20,"Cálido, T>=24°C, <=800meter"
2227,Valle del Cauca,SAN ANTONIO [26110070],4.61666667,-76.06666667,930,"Templado, 24°C>T>18°C, <=1800meter"
3103,Norte de Santander,PLANADAS [16020340],8.21694444,-72.43611111,100,"Cálido, T>=24°C, <=800meter"
3886,Magdalena,TAGUA LA [15010150],11.11666667,-74.05,2600,"Frío, 18°C>T>12°C, <=2800meter"
3977,Caldas,MARIA LA [26167030],5.18333333,-75.7,790,"Cálido, T>=24°C, <=800meter"
3112,Santander,SAN IGNACIO [23190310],7.23333333,-73.15,140,"Cálido, T>=24°C, <=800meter"
2835,Santander,VADORREAL [23197110],7.0,-73.18333333,689,"Cálido, T>=24°C, <=800meter"
3228,Cesar,DONA VILA HACIENDA [28040250],10.0,-73.83333333,160,"Cálido, T>=24°C, <=800meter"
1213,Guaviare,BOCAS DEL ARIARI [32045010],2.58333333,-72.78333333,260,"Cálido, T>=24°C, <=800meter"
649,Bolívar,MAGANGUE [25027680],9.24,-74.74166667,18,"Cálido, T>=24°C, <=800meter"
3934,Meta,HACHON EL [35035060],4.16666667,-73.6,420,"Cálido, T>=24°C, <=800meter"
2423,Meta,LA MACARENA [32035010],2.17611111,-73.79333333,248,"Cálido, T>=24°C, <=800meter"
3570,Santander,PUENTE SARDINAS - AUT [23197130],7.29305556,-73.14222222,770,"Cálido, T>=24°C, <=800meter"
2449,Caquetá,MAGUARE - AUT [46035010],1.64022222,-75.16266667,270,"Cálido, T>=24°C, <=800meter"
4167,Santander,BUENAVISTA [23190330],7.0,-73.05,120,"Cálido, T>=24°C, <=800meter"
3325,Santander,PORTACHUELO [23190360],7.32805556,-73.165,800,"Cálido, T>=24°C, <=800meter"
3318,Santander,MARIANA LA HACIENDA [23190690],7.11666667,-73.0,2210,"Frío, 18°C>T>12°C, <=2800meter"
2060,Boyacá,SAN LORENZO [24035210],5.78333333,-73.08333333,2532,"Frío, 18°C>T>12°C, <=2800meter"
391,Boyacá,SENA [24035200],5.76666667,-72.91666667,2500,"Frío, 18°C>T>12°C, <=2800meter"
1631,Meta,SALADOS LOS [35020070],4.11666667,-73.15,182,"Cálido, T>=24°C, <=800meter"
1488,Caldas,BASCULA LA [23040050],5.43333333,-74.71666667,200,"Cálido, T>=24°C, <=800meter"
3395,Santander,MATANZA [23190370],7.36666667,-73.03333333,1570,"Templado, 24°C>T>18°C, <=1800meter"
563,Magdalena,COCOS LOS   [29060080],11.00597222,-74.68363889,4,"Cálido, T>=24°C, <=800meter"
2891,Santander,MATAJIRA [23190340],7.21333333,-73.06472222,996,"Templado, 24°C>T>18°C, <=1800meter"
2465,Nariño,AGROYACO [52057030],1.57438889,-77.44197222,480,"Cálido, T>=24°C, <=800meter"
602,Norte de Santander,ROSARIO EL [16010190],7.85,-72.5,430,"Cálido, T>=24°C, <=800meter"
2828,Santander,PANTANO EL [23190600],6.9975,-73.23027778,1280,"Templado, 24°C>T>18°C, <=1800meter"
630,Norte de Santander,ESCOBAL EL [16010170],7.85,-72.53333333,250,"Cálido, T>=24°C, <=800meter"
2773,Norte de Santander,GUADUAS [16020200],8.08333333,-72.53333333,275,"Cálido, T>=24°C, <=800meter"
3136,Norte de Santander,BARRANCAS [16020130],8.2455,-72.52630556,74,"Cálido, T>=24°C, <=800meter"
3360,Santander,CAMPOALEGRE [23197160],7.15,-73.21666667,329,"Cálido, T>=24°C, <=800meter"
2862,Norte de Santander,BALCONES LOS [16020120],8.13333333,-72.45,200,"Cálido, T>=24°C, <=800meter"
3124,Santander,CERO EL [23197140],7.25,-73.15,769,"Cálido, T>=24°C, <=800meter"
3114,Santander,LLANO DE PALMAS [23190350],7.24013889,-73.19536111,778,"Cálido, T>=24°C, <=800meter"
3643,Caquetá,MONO LA [4404503],1.30336111,-75.80772222,300,"Cálido, T>=24°C, <=800meter"
3574,Caquetá,VALPARAISO [44045020],1.19525,-75.70447222,270,"Cálido, T>=24°C, <=800meter"
343,Norte de Santander,COLORADA LA [16020230],7.96666667,-72.61666667,160,"Cálido, T>=24°C, <=800meter"
2890,Santander,PALMAS [23190380],7.21108333,-73.21788889,855,"Templado, 24°C>T>18°C, <=1800meter"
2580,Norte de Santander,CERRO PELAO [16020180],8.01194444,-72.50027778,300,"Cálido, T>=24°C, <=800meter"
2573,Norte de Santander,GUAYABAL [16020210],8.0,-72.5,250,"Cálido, T>=24°C, <=800meter"
2826,Santander,PIEDECUESTA [23197190],6.98333333,-73.03333333,602,"Cálido, T>=24°C, <=800meter"
610,Norte de Santander,URIMACO [16020280],7.90083333,-72.5925,221,"Cálido, T>=24°C, <=800meter"
4061,Santander,PUENTE OLAS [23197180],7.16666667,-73.11666667,691,"Cálido, T>=24°C, <=800meter"
2036,Tolima,CUCUNUBA  - AUT [21187030],4.23205556,-75.09272222,589,"Cálido, T>=24°C, <=800meter"
2594,Córdoba,DOCTRINA LA [13085010],9.29722222,-75.89277778,20,"Cálido, T>=24°C, <=800meter"
750,Vichada,MEREY EL [38015020],6.16666667,-67.53333333,55,"Cálido, T>=24°C, <=800meter"
2266,Cauca,PARRAGA [52010050],2.23225,-76.78786111,1500,"Templado, 24°C>T>18°C, <=1800meter"
3588,Nariño,RICAURTE [51025020],1.2,-77.98333333,1181,"Templado, 24°C>T>18°C, <=1800meter"
4022,Santander,PUENTE JABONCILLO 1 [23197220],7.28333333,-73.01666667,140,"Cálido, T>=24°C, <=800meter"
3161,Bolívar,COMPUERTAS [29037220],9.93333333,-75.31666667,3,"Cálido, T>=24°C, <=800meter"
3310,Santander,GALVICIA LA [23190400],7.12444444,-73.05722222,1779,"Templado, 24°C>T>18°C, <=1800meter"
1620,Huila,BUENAVISTA [21090090],2.83333333,-75.35,520,"Cálido, T>=24°C, <=800meter"
1763,Boyacá,VILLA CARMEN [24015220],5.50938889,-73.49577778,2600,"Frío, 18°C>T>12°C, <=2800meter"
788,Antioquia,SAN CARLOS [23080490],6.2,-74.98333333,160,"Cálido, T>=24°C, <=800meter"
2984,Bolívar,INGENIO SANTA CRUZ [29035090],10.13333333,-75.25,9,"Cálido, T>=24°C, <=800meter"
820,Santander,CHARALA [24020210],6.27416667,-73.15055556,1350,"Templado, 24°C>T>18°C, <=1800meter"
1901,Huila,BATEAS [21110320],3.18333333,-75.2,300,"Cálido, T>=24°C, <=800meter"
1988,Boyacá,CACHIPAY [35080140],4.88333333,-73.25,850,"Templado, 24°C>T>18°C, <=1800meter"
3447,Cesar,CAMPOALEGRE [28015050],10.65,-73.13333333,190,"Cálido, T>=24°C, <=800meter"
3245,Atlantico,SANTA LUCIA GRANJA [29035130],10.31666667,-74.95,5,"Cálido, T>=24°C, <=800meter"
2047,Boyacá,VENECIA HACIENDA [24035140],5.68333333,-72.96666667,2500,"Frío, 18°C>T>12°C, <=2800meter"
3253,Cesar,CALLAO EL [28035020],10.36305556,-73.31944444,110,"Cálido, T>=24°C, <=800meter"
3111,Santander,PUENTE PALOMAS-PALMAS [23197230],7.23333333,-73.23333333,772,"Cálido, T>=24°C, <=800meter"
1311,Tolima,COREA [22077040],3.98333333,-75.11666667,345,"Cálido, T>=24°C, <=800meter"
1306,Huila,VUELTA LA [21105020],2.65,-75.36666667,500,"Cálido, T>=24°C, <=800meter"
2997,Cesar,VILLA ROSA [28035010],10.19066667,-73.54738889,70,"Cálido, T>=24°C, <=800meter"
2563,La Guajira,TANINOS [15065070],11.51666667,-72.86666667,10,"Cálido, T>=24°C, <=800meter"
1552,Huila,PAPAGAYO HACIENDA [21090040],2.77758333,-75.34752778,460,"Cálido, T>=24°C, <=800meter"
1101,Cauca,FLORIDA LA [26027260],2.43333333,-76.36666667,1980,"Frío, 18°C>T>12°C, <=2800meter"
1050,Meta,NARANJOS LOS [32075010],3.46666667,-73.71666667,220,"Cálido, T>=24°C, <=800meter"
1039,Tolima,MESA DE POLE [22055020],3.45577778,-75.53636111,699,"Cálido, T>=24°C, <=800meter"
1462,Cundinamarca,CABLE EL MR 2 [35057020],4.36666667,-73.26666667,275,"Cálido, T>=24°C, <=800meter"
4325,Sucre,SAN MARCOS - AUT [25027220],8.65,-75.13,22,"Cálido, T>=24°C, <=800meter"
3378,Córdoba,AYAPEL BEIRUT [25027230],8.3,-75.11666667,25,"Cálido, T>=24°C, <=800meter"
3518,Sucre,JEGUA [25027240],8.90630556,-74.96594444,20,"Cálido, T>=24°C, <=800meter"
1064,Meta,PUENTE CARRETERA  - AUT [35027140],4.07019444,-73.7625,575,"Cálido, T>=24°C, <=800meter"
286,Meta,PUENTE ABADIA - AUT [35037100],4.23533333,-73.63536111,523,"Cálido, T>=24°C, <=800meter"
1456,Cundinamarca,EL JAPON [35055010],4.37697222,-73.30130556,280,"Cálido, T>=24°C, <=800meter"
2755,Córdoba,PUERTO CORDOBA [25027070],8.06805556,-75.36138889,37,"Cálido, T>=24°C, <=800meter"
461,Bolívar,SITIO NUEVO [25027290],9.01638889,-74.60563889,20,"Cálido, T>=24°C, <=800meter"
1423,Meta,APIAY [35030060],4.08333333,-73.56666667,300,"Cálido, T>=24°C, <=800meter"
3888,Bolívar,RETIRO EL [25027250],9.16666667,-74.71666667,17,"Cálido, T>=24°C, <=800meter"
402,Cesar,SARACHUI [28010130],10.78333333,-73.4,1560,"Templado, 24°C>T>18°C, <=1800meter"
3399,Santander,SABANA DE TORRES [23180070],7.39,-73.48944444,144,"Cálido, T>=24°C, <=800meter"
3396,Santander,UNEGATO [23197260],7.36666667,-72.98333333,1610,"Templado, 24°C>T>18°C, <=1800meter"
2885,Santander,BERLIN [37015020],7.18694444,-72.86861111,3214,"Muy Frío, 12°C>T>6°C, <=3700meter"
2438,Putumayo,CARRIZAL [47010150],1.13675,-77.03730556,2300,"Frío, 18°C>T>12°C, <=2800meter"
3151,Norte de Santander,SANTA ISABEL [16015040],8.23333333,-72.43333333,90,"Cálido, T>=24°C, <=800meter"
1413,Meta,LIBERTAD LA [35020270],4.05736111,-73.46791667,336,"Cálido, T>=24°C, <=800meter"
1745,Meta,PUERTO LIMON [32075020],3.36666667,-73.5,255,"Cálido, T>=24°C, <=800meter"
2541,La Guajira,FLORIDA LA [15050020],11.25,-72.91666667,46,"Cálido, T>=24°C, <=800meter"
1128,Meta,NUTRIA LA [35015010],3.8,-73.43333333,230,"Cálido, T>=24°C, <=800meter"
2930,Santander,URBINA LA [23195080],7.41666667,-73.35,410,"Cálido, T>=24°C, <=800meter"
1463,Cundinamarca,CABLE EL MR 3 [35057030],4.36666667,-73.26666667,275,"Cálido, T>=24°C, <=800meter"
3816,Norte de Santander,EL CHORRO [16050100],8.01747222,-73.18375,1498,"Templado, 24°C>T>18°C, <=1800meter"
3073,Cesar,SAN SEBASTIAN DE [29060090],10.56330556,-73.60380556,20,"Cálido, T>=24°C, <=800meter"
3278,Sucre,VILLA CECILIA HACIENDA [25020500],8.81611111,-74.72944444,50,"Cálido, T>=24°C, <=800meter"
611,Norte de Santander,CORNEJO [16020190],7.90138889,-72.63416667,250,"Cálido, T>=24°C, <=800meter"
375,Boyacá,VOLADOR EL [35070460],4.98333333,-73.35,1250,"Templado, 24°C>T>18°C, <=1800meter"
258,Caldas,AEROPUERTO LA NUBIA [26155110],5.02977778,-75.46991667,2104,"Frío, 18°C>T>12°C, <=2800meter"
4370,Meta,CABUYARO [35100020],4.28,-72.79,180,"Cálido, T>=24°C, <=800meter"
1414,Meta,PACHAQUIARO [35025030],4.06666667,-73.18333333,200,"Cálido, T>=24°C, <=800meter"
3385,Santander,PUENTE PANEGA [23197270],7.34111111,-72.99,1620,"Templado, 24°C>T>18°C, <=1800meter"
2049,Antioquia,BETANIA-VOLGA [26190080],5.7,-75.98333333,1500,"Templado, 24°C>T>18°C, <=1800meter"
3984,La Guajira,FLORIDA LA [15055010],11.25,-72.91666667,46,"Cálido, T>=24°C, <=800meter"
4304,Antioquia,LAS FLORES [25027270],8.10123611,-74.77763333,22,"Cálido, T>=24°C, <=800meter"
4096,Caquetá,SAN JOSE DE FRAGUA [44040010],1.35,-75.96666667,560,"Cálido, T>=24°C, <=800meter"
3002,Cauca,BOCATOMA-FLORIDA [26017030],2.41427778,-76.50861111,2015,"Frío, 18°C>T>12°C, <=2800meter"
1702,Tolima,CAMPAMENTO AMBALEM [21250430],4.78333333,-74.76666667,241,"Cálido, T>=24°C, <=800meter"
1547,Boyacá,ANCON EL [24017240],5.46666667,-73.53333333,2620,"Frío, 18°C>T>12°C, <=2800meter"
1738,Huila,VICTORIA LA [21110290],3.34955556,-75.17030556,400,"Cálido, T>=24°C, <=800meter"
1877,Cundinamarca,GUAYABETAL [35020100],4.2,-73.81666667,1200,"Templado, 24°C>T>18°C, <=1800meter"
2154,Cundinamarca,SAN JUANITO [35050020],4.42322222,-73.39597222,426,"Cálido, T>=24°C, <=800meter"
3361,Santander,BRASIL EL [23190410],7.15,-73.01666667,190,"Cálido, T>=24°C, <=800meter"
3565,Santander,CAMPO CAPOTE [23125040],6.61611111,-73.92055556,180,"Cálido, T>=24°C, <=800meter"
1937,Cundinamarca,EL RETIRO [35040010],4.33872222,-73.54652778,870,"Templado, 24°C>T>18°C, <=1800meter"
1775,Meta,MONFORT [35030020],4.31008333,-73.64802778,1100,"Templado, 24°C>T>18°C, <=1800meter"
1436,Meta,MANZANARES [35020030],4.11666667,-73.8,1200,"Templado, 24°C>T>18°C, <=1800meter"
2441,Putumayo,BUENOS AIRES [47010060],1.11666667,-76.95,2130,"Frío, 18°C>T>12°C, <=2800meter"
3315,Santander,VIVERO CHIMITA [23195050],7.11666667,-73.15,830,"Templado, 24°C>T>18°C, <=1800meter"
346,Antioquia,CACAOTERAS DEL DIQ [26255040],7.98333333,-75.11666667,55,"Cálido, T>=24°C, <=800meter"
1136,Tolima,PURIFICACION 1 [21137020],3.85919444,-74.95911111,314,"Cálido, T>=24°C, <=800meter"
916,Santander,VIVERO SURATA  - AUT [23195090],7.36583333,-72.9875,1725,"Templado, 24°C>T>18°C, <=1800meter"
2983,Cesar,BOGOTANA LA [28020310],10.1,-73.15,200,"Cálido, T>=24°C, <=800meter"
2019,Valle del Cauca,MISION LA [54075040],4.2225,-77.27633333,14,"Cálido, T>=24°C, <=800meter"
4019,Cesar,VILLA CARMELITA [28010140],10.53333333,-73.3,450,"Cálido, T>=24°C, <=800meter"
2849,Atlantico,LOMA GRANDE [29030270],10.43383333,-75.13158333,15,"Cálido, T>=24°C, <=800meter"
3573,Nariño,BOMBONA [52055030],1.18436111,-77.46511111,1493,"Templado, 24°C>T>18°C, <=1800meter"
4040,Norte de Santander,DAVE EL [16015080],8.31666667,-72.41666667,290,"Cálido, T>=24°C, <=800meter"
4001,Norte de Santander,LIMONCITO [16025050],8.1,-72.56666667,120,"Cálido, T>=24°C, <=800meter"
2296,Valle del Cauca,CAYETANA LA [26115060],4.56666667,-76.03333333,912,"Templado, 24°C>T>18°C, <=1800meter"
3456,Cesar,MANATURE HACIENDA [28040270],10.03511111,-73.78852778,150,"Cálido, T>=24°C, <=800meter"
682,La Guajira,ESCUELA AGRICOLA CARRAIPIA  - AUT [15085030],11.21675,-72.35994444,118,"Cálido, T>=24°C, <=800meter"
1528,Cundinamarca,EL CABLE [35057010],4.39622222,-73.29252778,275,"Cálido, T>=24°C, <=800meter"
3317,Santander,MARIANA LA [23195060],7.11666667,-73.0,2250,"Frío, 18°C>T>12°C, <=2800meter"
3001,Magdalena,AMERICA ALGARR HACIENDA [28040280],10.2,-74.05,105,"Cálido, T>=24°C, <=800meter"
2163,Meta,GUADUALITO [35105010],4.43333333,-72.96666667,250,"Cálido, T>=24°C, <=800meter"
1169,Casanare,DON ANTONIO CAMELI [35095020],4.68333333,-73.03333333,300,"Cálido, T>=24°C, <=800meter"
1487,Caldas,PALMAR EL HACIENDA [23040060],5.43333333,-74.73333333,200,"Cálido, T>=24°C, <=800meter"
596,Norte de Santander,CARMEN DE TONCHALA [16025010],7.84888889,-72.56611111,285,"Cálido, T>=24°C, <=800meter"
4367,Meta,EL CALVARIO [35030010],4.34999722,-73.71,1800,"Templado, 24°C>T>18°C, <=1800meter"
2901,Córdoba,PAJAROS  LOS [25020480],8.34055556,-74.86777778,25,"Cálido, T>=24°C, <=800meter"
2443,Putumayo,SANTIAGO [47015060],1.13333333,-77.0,2220,"Frío, 18°C>T>12°C, <=2800meter"
4073,Putumayo,MENTA LA [4701501],1.18333333,-76.93333333,267,"Cálido, T>=24°C, <=800meter"
1215,Meta,CAÑO HONDO [35010040],3.92422222,-73.81458333,800,"Cálido, T>=24°C, <=800meter"
1707,Tolima,SALTO EL [21255080],4.78375,-74.76794444,1139,"Templado, 24°C>T>18°C, <=1800meter"
2999,Cesar,DILUVIO HACIENDA [28037050],10.16666667,-73.63333333,88,"Cálido, T>=24°C, <=800meter"
2821,Santander,SANTO DOMINGO [23197010],6.98333333,-73.13333333,691,"Cálido, T>=24°C, <=800meter"
3546,Santander,CAFE MADRID [23197290],7.17,-73.15,600,"Cálido, T>=24°C, <=800meter"
2960,Cesar,BOSCONIA [28040290],9.9,-73.85,100,"Cálido, T>=24°C, <=800meter"
2822,Santander,PIEDECUESTA [23190430],6.98333333,-73.05,10,"Cálido, T>=24°C, <=800meter"
620,Magdalena,SAN LORENZO  - AUT [15015060],11.11108333,-74.05469444,2200,"Frío, 18°C>T>12°C, <=2800meter"
1652,RIsaralda,GEDE  [54017050],5.34999972,-76.08,562,"Cálido, T>=24°C, <=800meter"
2405,RIsaralda,TAPARCAL [26140090],5.16705556,-75.86277778,1609,"Templado, 24°C>T>18°C, <=1800meter"
2306,Valle del Cauca,PUENTE CAYETANA [26117100],4.58333333,-76.06666667,912,"Templado, 24°C>T>18°C, <=1800meter"
1054,Meta,MESA DE YAMANES [32060020],3.53094444,-73.90108333,600,"Cálido, T>=24°C, <=800meter"
1052,Valle del Cauca,QUEREMAL [53100040],3.52625,-76.70888889,1523,"Templado, 24°C>T>18°C, <=1800meter"
1697,Valle del Cauca,MALAGUITA [54070030],4.16922222,-77.20572222,13,"Cálido, T>=24°C, <=800meter"
3208,Sucre,MAJAGUAL FLORI HACIENDA [25020640],8.53333333,-74.61666667,70,"Cálido, T>=24°C, <=800meter"
2140,Meta,SAN LUIS CUBARRAL [32060030],3.79072222,-73.84277778,600,"Cálido, T>=24°C, <=800meter"
2259,Boyacá,SUTATENZA [35075020],5.02227778,-73.44916667,1930,"Frío, 18°C>T>12°C, <=2800meter"
1951,Tolima,ACEITUNO EL [21220050],4.35344444,-75.05305556,680,"Cálido, T>=24°C, <=800meter"
1853,Boyacá,CARMEN EL [24015230],5.65,-73.51666667,2250,"Frío, 18°C>T>12°C, <=2800meter"
2295,Valle del Cauca,SAN ANTONIO [26117060],4.56666667,-76.08333333,915,"Templado, 24°C>T>18°C, <=1800meter"
2161,Valle del Cauca,TIERRA BLANCA [26117170],4.43333333,-76.15,919,"Templado, 24°C>T>18°C, <=1800meter"
1729,Meta,CABUYARO [35105030],4.28372222,-72.79283333,180,"Cálido, T>=24°C, <=800meter"
1824,Huila,SANTA CECILIA [21090030],2.91666667,-75.31666667,450,"Cálido, T>=24°C, <=800meter"
2965,Cesar,EUROPA 8 [28020350],9.91666667,-73.31666667,85,"Cálido, T>=24°C, <=800meter"
3833,Chocó,NOANAMA [54050010],4.71666667,-76.91666667,18,"Cálido, T>=24°C, <=800meter"
970,Antioquia,NORMAL SANTA TERESA [11110010],6.76333333,-76.13361111,1370,"Templado, 24°C>T>18°C, <=1800meter"
836,Antioquia,URRAO [11070040],6.33333333,-76.16666667,1875,"Frío, 18°C>T>12°C, <=2800meter"
869,Antioquia,BUCHADO [11060010],6.42,-76.77927778,18,"Cálido, T>=24°C, <=800meter"
584,Magdalena,GUACHACA 2 [15010030],11.1,-73.85,750,"Cálido, T>=24°C, <=800meter"
698,Norte de Santander,MESA LA [16027090],7.93333333,-72.65,300,"Cálido, T>=24°C, <=800meter"
3164,Cesar,EUROPA LA [28025060],9.93333333,-73.35,180,"Cálido, T>=24°C, <=800meter"
618,Norte de Santander,CORNEJO [16027100],7.90138889,-72.63388889,270,"Cálido, T>=24°C, <=800meter"
1723,Chocó,PENITAS [54097010],4.2905,-77.02436111,14,"Cálido, T>=24°C, <=800meter"
3469,Bolívar,SAN BASILIO [29030280],10.08583333,-75.20027778,50,"Cálido, T>=24°C, <=800meter"
273,Meta,VISTA HERMOSA [32075030],3.12038889,-73.75402778,325,"Cálido, T>=24°C, <=800meter"
1142,Valle del Cauca,COLPUERTOS [53115020],3.88333333,-77.06666667,10,"Cálido, T>=24°C, <=800meter"
1114,Cauca,PUENTE CARRETERA [26017050],2.45,-76.55,25,"Cálido, T>=24°C, <=800meter"
1825,Tolima,ALEGRIAS [21250440],4.86666667,-74.93333333,410,"Cálido, T>=24°C, <=800meter"
1240,Cundinamarca,DOS MIL [21197090],3.96666667,-74.45,250,"Cálido, T>=24°C, <=800meter"
1862,Cundinamarca,PANDI [21195060],4.19272222,-74.48741667,950,"Templado, 24°C>T>18°C, <=1800meter"
2909,Bolívar,VICTORIA LA [25025130],8.33333333,-74.73333333,25,"Cálido, T>=24°C, <=800meter"
3041,Chocó,ALTO CURICHE [56015020],7.05,-77.65,200,"Cálido, T>=24°C, <=800meter"
4467,Atlantico,LEÑA [29040200],10.52,-74.89,45,"Cálido, T>=24°C, <=800meter"
1305,Huila,LLANO AZUL [21100030],2.65,-75.4,600,"Cálido, T>=24°C, <=800meter"
2069,Huila,SAN JUANITO [21140100],3.423,-75.10463889,368,"Cálido, T>=24°C, <=800meter"
1227,Valle del Cauca,ITA-BUGA [26095220],3.91666667,-76.3,10,"Cálido, T>=24°C, <=800meter"
