CODIGO,NOMBRE,CATEGORIA,TECNOLOGIA,ESTADO,FECHA_INSTALACION,FECHA_SUSPENSION,ALTITUD,LATITUD,LONGITUD,DEPARTAMENTO,MUNICIPIO,AREA_OPERATIVA,ENTIDAD,AREA_HIDROGRAFICA,ZONA_HIDROGRAFICA,SUBZONA_HIDROGRAFICA,CORRIENTE,Catalogo,Version,station,n
26057030,POTRERITO AUT [26057030],Limnigráfica,"Automática con Telemetría, Convencional",Suspendida,15/01/1946,16/10/2025,1025,3.185361111,-76.569305556,Valle Del Cauca,Jamundí,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Ríos Claro y Jamundí,Jamundi,CNE_IDEAM,20251226,26057030,6
26065501,JAMUNDI  - AUT  [26065501],Climatológica Principal,Automática con Telemetría,Activa,01/09/2013,,1791,3.215580556,-76.68021944,Valle Del Cauca,Jamundí,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Ríos Claro y Jamundí,,CNE_OE,20251226,26065501,7
26065502,TRINIDAD LA  - AUT  [26065502],Climatológica Principal,Automática con Telemetría,Activa,01/09/2013,,1671,2.750555556,-76.57916667,Cauca,Piendamó,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Ovejas,,CNE_OE,20251226,26065502,7
26075120,LA DIANA - AUT [26075120],Climatológica Principal,Automática con Telemetría,Activa,26/06/2005,,1615,3.314055556,-76.18569444,Valle Del Cauca,Florida,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Guachal (Bolo - Fraile y Párraga),,CNE_IDEAM,20251226,26075120,9
26075150,AEROPUERTO A. BONILLA - AUT [26075150],Sinóptica Principal,Automática con Telemetría,En Mantenimiento,26/09/2005,,961,3.532991667,-76.3825,Valle Del Cauca,Palmira,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Ríos Amaime y Cerrito,,CNE_IDEAM,20251226,26075150,9
26075501,FLORIDA  - AUT  [26075501],Climatológica Principal,Automática con Telemetría,Activa,07/10/2013,,1541,3.291469444,-76.17735833,Valle Del Cauca,Florida,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Guachal (Bolo - Fraile y Párraga),,CNE_OE,20251226,26075501,7
26085160,SILOE - AUT [26085160],Climatológica Principal,Automática con Telemetría,Activa,28/06/2005,,1238,3.4255,-76.56061111,Valle Del Cauca,Cali,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,"Ríos Lilí, Melendez y Canaveralejo",,CNE_IDEAM,20251226,26085160,6
26085170,BASE AEREA MARCO FIDEL SUAREZ  - AUT [26085170],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,23/11/2006,,971,3.454414,-76.499948,Valle Del Cauca,Cali,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,"Ríos Lilí, Melendez y Canaveralejo",,CNE_IDEAM,20251226,26085170,8
26085501,LA CELIA  - AUT  [26085501],Climatológica Principal,Automática con Telemetría,Activa,01/09/2013,,1588,5.001330556,-75.998,Risaralda,La Celia,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Rios Pescador - RUT - Chanco - Catarina y Cañaveral,,CNE_OE,20251226,26085501,7
26095320,EL VINCULO - AUT [26095320],Pluviométrica,Convencional,Activa,24/06/2005,,980,3.360416667,-76.300005556,Valle Del Cauca,Florida,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Guachal (Bolo - Fraile y Párraga),,CNE_IDEAM,20251226,26095320,6
26105240,EL PLACER - AUT [26105240],Climatológica Principal,Automática con Telemetría,En Mantenimiento,30/06/2005,,2200,3.879111111,-76.100555556,Valle Del Cauca,Buga,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Ríos Tulua y Morales,,CNE_IDEAM,20251226,26105240,5
26105250,ZARAGOZA - AUT [26105250],Agrometeorológica,Automática con Telemetría,Activa,30/06/2005,,943,4.689777778,-75.92519444,Valle Del Cauca,Cartago,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Rios Las Cañas - Los Micos y Obando,,CNE_IDEAM,20251226,26105250,10
26115090,LAS BRISAS - AUT [26115090],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,30/06/2005,,1971,4.775583333,-76.144277778,Valle Del Cauca,Argelia,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,San Juán,Río Sipí,,CNE_IDEAM,20251226,26115090,9
26115501,MANUEL MARIA MALLARINO  - AUT  [26115501],Climatológica Principal,Automática con Telemetría,Activa,24/08/2013,,1331,4.213611111,-76.31497222,Valle Del Cauca,Trujillo,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Frío,,CNE_OE,20251226,26115501,7
2612500124,PIJAO - AUT   [2612500124],Climatológica Principal,Automática con Telemetría,En Mantenimiento,06/07/2017,,2044,4.3314,-75.68414,Quindío,Pijao,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río La Vieja,,CNE_IDEAM,20251226,2612500124,7
2612500130,SALENTO - AUT   [2612500130],Climatológica Principal,Automática con Telemetría,En Mantenimiento,04/07/2017,,1965,4.633475,-75.568858333,Quindío,Salento,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río La Vieja,,CNE_IDEAM,20251226,2612500130,6
26125061,AEROPUERTO EL EDEN - - AUT [26125061],Sinóptica Principal,"Automática con Telemetría, Convencional",Activa,15/07/2016,,1229,4.454722222,-75.76638889,Quindío,Armenia,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río La Vieja,,CNE_IDEAM,20251226,26125061,9
26125300,CALARCA - AUT [26125300],Climatológica Principal,Automática con Telemetría,Activa,04/10/2004,,2255,4.528305556,-75.59638889,Quindío,Calarcá,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río La Vieja,,CNE_IDEAM,20251226,26125300,10
26125502,CAICEDONIA  - AUT  [26125502],Climatológica Principal,Automática con Telemetría,Activa,10/09/2013,,999,4.297558333,-75.86396111,Valle Del Cauca,Caicedonia,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río La Vieja,,CNE_OE,20251226,26125502,7
26125504,PARAGUAICITO  - AUT  [26125504],Climatológica Principal,Automática con Telemetría,Activa,10/04/2013,,1203,4.395555556,-75.73416667,Quindío,Buenavista,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río La Vieja,,CNE_OE,20251226,26125504,7
26125505,LA BELLA  - AUT  [26125505],Climatológica Principal,Automática con Telemetría,Activa,11/07/2013,,1449,4.501111111,-75.67138889,Quindío,Calarcá,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río La Vieja,,CNE_OE,20251226,26125505,7
26125506,EL AGRADO  - AUT  [26125506],Climatológica Principal,Automática con Telemetría,Activa,25/04/2013,,1275,4.518333333,-75.7925,Quindío,Montenegro,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río La Vieja,,CNE_OE,20251226,26125506,7
26125507,ARTURO GOMEZ  - AUT  [26125507],Climatológica Principal,Automática con Telemetría,Activa,11/09/2013,,1259,4.671388889,-75.77721944,Valle Del Cauca,Alcalá,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río La Vieja,,CNE_OE,20251226,26125507,5
26125508,LACATALINA  - AUT  [26125508],Climatológica Principal,Automática con Telemetría,Activa,06/03/2013,,1321,4.7475,-75.73805556,Risaralda,Pereira,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río La Vieja,,CNE_OE,20251226,26125508,7
26125509,ESPERANZA LA  - AUT  [26125509],Climatológica Principal,Automática con Telemetría,Activa,11/10/2013,,1667,4.299444444,-75.72508056,Quindío,Pijao,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río La Vieja,,CNE_OE,20251226,26125509,7
26125710,AEROPUERTO MATECANA [26125710],Sinóptica Principal,"Automática con Telemetría, Convencional",En Mantenimiento,12/09/2014,,1342,4.812675,-75.739519444,Risaralda,Pereira,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río La Vieja,,CNE_IDEAM,20251226,26125710,8
26127010,EL ALAMBRADO AUT [26127010],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/01/1953,,1051,4.41025,-75.875388889,Quindío,La Tebaida,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río La Vieja,La Vieja,CNE_IDEAM,20251226,26127010,7
26127040,CARTAGO AUT [26127040],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/01/1945,,937,4.757611111,-75.89925,Risaralda,Pereira,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río La Vieja,La Vieja,CNE_IDEAM,20251226,26127040,5
2613500126,POTREROS - AUT   [2613500126],Climatológica Principal,Automática con Telemetría,En Mantenimiento,03/12/2017,,2102,4.885680556,-75.558080556,Risaralda,Santa Rosa De Cabal,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,,CNE_IDEAM,20251226,2613500126,7
26135300,PNN QUIMBAYA - AUT [26135300],Agrometeorológica,Automática con Telemetría,En Mantenimiento,14/07/2004,,1881,4.728583056,-75.578222222,Risaralda,Pereira,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,,CNE_IDEAM,20251226,26135300,8
26135320,NEVADO SANTA ISABEL  - AUT [26135320],Climatológica Principal,Automática con Telemetría,En Mantenimiento,17/10/2005,,4757,4.802611111,-75.380472222,Caldas,Villamaria,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,,CNE_IDEAM,20251226,26135320,8
26135330,LA LAGUNA DEL OTUN  - AUT [26135330],Climatológica Principal,"Automática con Telemetría, Convencional",En Mantenimiento,11/10/2005,,3944,4.776361111,-75.4125,Risaralda,Pereira,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,,CNE_IDEAM,20251226,26135330,6
26135501,EL PILAMO  - AUT  [26135501],Climatológica Principal,Automática con Telemetría,Activa,19/09/2013,,1113,4.868333333,-75.79333333,Risaralda,Pereira,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,,CNE_OE,20251226,26135501,7
26135502,EL JAZMIN  - AUT  [26135502],Climatológica Principal,Automática con Telemetría,Activa,30/09/2013,,1635,4.911944444,-75.62416389,Risaralda,Santa Rosa De Cabal,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,,CNE_OE,20251226,26135502,7
26135503,NARANJAL  - AUT  [26135503],Climatológica Principal,Automática con Telemetría,Activa,04/03/2013,,1381,4.971944444,-75.65221944,Caldas,Chinchina,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,,CNE_OE,20251226,26135503,7
26137220,EL RETEN - AUT [26137220],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/11/1993,,1808,4.728194444,-75.603444444,Risaralda,Pereira,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río La Vieja,Otun,CNE_IDEAM,20251226,26137220,6
2614500112,BELLAVISTA - JESUS MARIA - AUT   [2614500112],Climatológica Principal,Automática con Telemetría,En Mantenimiento,03/06/2017,,1984,5.275944444,-75.800166667,Caldas,Anserma,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Risaralda,,CNE_IDEAM,20251226,2614500112,6
26145090,SANTA EMILIA - AUT [26145090],Climatológica Principal,Automática con Telemetría,En Mantenimiento,21/10/2005,,1748,5.207472222,-75.90294444,Risaralda,Belén De Umbría,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Risaralda,,CNE_IDEAM,20251226,26145090,9
26145501,APIA  - AUT  [26145501],Climatológica Principal,Automática con Telemetría,Activa,10/09/2013,,1830,5.105055556,-75.93305556,Risaralda,Apía,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Risaralda,,CNE_OE,20251226,26145501,7
26145503,ANSERMA  - AUT  [26145503],Climatológica Ordinaria,Automática con Telemetría,Activa,11/09/2013,,999,5.231330556,-75.77961667,Caldas,Anserma,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Risaralda,,CNE_OE,20251226,26145503,7
26145504,OSPIRMA  - AUT  [26145504],Climatológica Principal,Automática con Telemetría,Activa,11/09/2013,,1661,5.325552778,-75.812775,Risaralda,Guática,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Risaralda,,CNE_OE,20251226,26145504,7
26145505,LA FLORESTA  - AUT  [26145505],Climatológica Principal,Automática con Telemetría,Activa,01/09/2013,,1537,4.979219444,-75.83555556,Caldas,Belalcazar,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Risaralda,,CNE_OE,20251226,26145505,7
26145506,FILO BONITO  - AUT  [26145506],Climatológica Principal,Automática con Telemetría,Activa,01/09/2013,,1138,4.986358333,-75.84574722,Caldas,Belalcazar,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Risaralda,,CNE_OE,20251226,26145506,6
26145507,LAS TANGAS  - AUT  [26145507],Climatológica Principal,Automática con Telemetría,Activa,17/09/2013,,1331,5.038,-75.80599722,Caldas,Belalcazar,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Risaralda,,CNE_OE,20251226,26145507,5
26147140,PUENTE NEGRO  - AUT [26147140],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/05/1975,,947,4.987944444,-75.85891667,Caldas,Belalcazar,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Risaralda,Risaralda,CNE_IDEAM,20251226,26147140,6
2615500122,LA ESPERANZA ANDALUCIA - AUT   [2615500122],Climatológica Principal,Automática con Telemetría,En Mantenimiento,20/04/2017,,3316,5.017777778,-75.356583333,Caldas,Manizales,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Chinchiná,,CNE_IDEAM,20251226,2615500122,6
26155150,LAS BRISAS - AUT [26155150],Climatológica Principal,"Automática con Telemetría, Convencional",En Mantenimiento,15/10/1981,,4133,4.934527778,-75.35038889,Caldas,Villamaria,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Medio Magdalena,Río Gualí,,CNE_IDEAM,20251226,26155150,6
26155170,TESORITO FINCA  - AUT [26155170],Climatológica Ordinaria,"Automática con Telemetría, Convencional",Activa,15/10/1992,,2325,5.032222222,-75.43833333,Caldas,Manizales,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Chinchiná,,CNE_IDEAM,20251226,26155170,6
26155220,VILLAMARIA - AUT [26155220],Climatológica Principal,Automática con Telemetría,Suspendida,14/06/2004,05/03/2025,1906,5.048666667,-75.51388889,Caldas,Villamaria,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Chinchiná,,CNE_IDEAM,20251226,26155220,6
26155240,PNN NEVADOS - AUT [26155240],Climatológica Principal,Automática con Telemetría,En Mantenimiento,24/08/2007,,3641,4.859444444,-75.38241667,Caldas,Villamaria,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Chinchiná,,CNE_IDEAM,20251226,26155240,7
26155250,PARAMO CONEJERAS  - AUT [26155250],Climatológica Ordinaria,Automática con Telemetría,En Mantenimiento,06/12/2007,,4413,4.829805556,-75.37583333,Caldas,Villamaria,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Chinchiná,,CNE_IDEAM,20251226,26155250,8
26155260,SENDERO LAGUNA VERDE  - AUT [26155260],Climatológica Ordinaria,Automática con Telemetría,En Mantenimiento,06/12/2007,,4329,4.840666667,-75.36161111,Caldas,Villamaria,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Chinchiná,,CNE_IDEAM,20251226,26155260,9
26155270,SAN ANTONIO CALDAS - AUT [26155270],Climatológica Ordinaria,Automática con Telemetría,En Mantenimiento,10/07/2008,,3048,4.886611111,-75.428972222,Caldas,Villamaria,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Chinchiná,,CNE_IDEAM,20251226,26155270,6
26155502,CENICAFE  - AUT  [26155502],Climatológica Principal,Automática con Telemetría,Activa,30/01/2013,,1310,4.991111111,-75.59749722,Caldas,Manizales,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Chinchiná,,CNE_OE,20251226,26155502,7
26155503,PLANALTO  - AUT  [26155503],Climatológica Principal,Automática con Telemetría,Activa,29/01/2013,,1413,4.989722222,-75.58971944,Caldas,Manizales,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Chinchiná,,CNE_OE,20251226,26155503,7
26157190,RIO CLARO - AUT [26157190],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,10/12/2008,,2706,4.900916667,-75.45111111,Caldas,Villamaria,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Chinchiná,Claro,CNE_IDEAM,20251226,26157190,8
26165501,EL CIPRES  - AUT  [26165501],Climatológica Principal,Automática con Telemetría,Activa,21/05/2014,,1877,5.433333333,-75.5,Caldas,Salamina,Area Operativa 01 - Antioquia-Chocó,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,,CNE_OE,20251226,26165501,7
26167070,IRRA  - AUT [26167070],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/11/1961,,766,5.268305556,-75.66419444,Caldas,Neira,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Rio Tapias y otros directos al Cauca,Cauca,CNE_IDEAM,20251226,26167070,5
26175501,RAFAEL ESCOBAR  - AUT  [26175501],Climatológica Principal,Automática con Telemetría,Activa,05/03/2014,,1307,5.45,-75.63305556,Caldas,Supia,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,,CNE_OE,20251226,26175501,7
26177030,LA VIRGINIA - AUT [26177030],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/10/1946,,922,4.8925,-75.882694444,Risaralda,La Virginia,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Otún y otros directos al Cauca,Cauca,CNE_IDEAM,20251226,26177030,10
26180180,SONSON [26180180],Climatológica Ordinaria,"Automática con Telemetría, Convencional",En Mantenimiento,15/06/1970,,2383,5.71525,-75.2945,Antioquia,Sonsón,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Arma,,CNE_IDEAM,20251226,26180180,8
26180250,VALLE ALTO [26180250],Climatológica Ordinaria,"Automática con Telemetría, Convencional",Activa,15/04/1994,,3311,5.35,-75.31777778,Caldas,Salamina,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Arma,,CNE_IDEAM,20251226,26180250,6
26185050,SANTA BARBARA [26185050],Climatológica Principal,Automática con Telemetría,Activa,30/11/2004,,1680,5.859583333,-75.55627778,Antioquia,Santa Bárbara,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Arma,,CNE_IDEAM,20251226,26185050,8
26185501,SONSON  - AUT  [26185501],Climatológica Principal,Automática con Telemetría,Activa,21/09/2013,,1900,5.677719444,-75.34780556,Antioquia,Sonsón,Area Operativa 01 - Antioquia-Chocó,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Arma,,CNE_OE,20251226,26185501,7
26187040,QUITASUEÑO [26187040],Limnigráfica,Automática con Telemetría,Activa,10/03/2014,,560,5.713611111,-75.540277778,Antioquia,Abejorral,Area Operativa 01 - Antioquia-Chocó,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Magdalena Cauca,Cauca,Río Arma,Arma,CNE_IDEAM,20251226,26187040,7
26195502,CIUDAD BOLIVAR  - AUT  [26195502],Climatológica Principal,Automática con Telemetría,Activa,30/09/2013,,1516,5.868666667,-75.99044167,Antioquia,Ciudad Bolívar,Area Operativa 01 - Antioquia-Chocó,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río San Juan,,CNE_OE,20251226,26195502,5
26205501,EL ROSARIO  - AUT  [26205501],Climatológica Principal,Automática con Telemetría,Activa,14/09/2013,,1635,5.625830556,-75.70527778,Antioquia,Támesis,Area Operativa 01 - Antioquia-Chocó,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Magdalena Cauca,Cauca,Río Frío y Otros Directos al Cauca,,CNE_OE,20251226,26205501,7
